tokenized_text,health,ideology,insult,lgbtqphobia,other_lifestyle,physical_aspects,profanity_obscene,racism,sexism,xenophobia
"['Mina', 'ligar', 'terminar', 'mlk', 'otário']",False,False,True,False,False,False,False,False,False,False
"['cego', 'homofober', 'vcs', 'olhar', 'maldade', 'verer', 'ensinar', 'respeito', 'des', 'jovem', 'país', 'matar', 'lgbt', 'sim', 'poder', 'casar', 'homem', 'mulher', 'próprio', 'bíblia', 'dizer', 'tudo', 'permitir', 'porém', 'tudo', 'convém', 'ditadura', 'vcs', 'pregam', 'poder', 'viver', 'pessoa', 'normal', 'nascer', 'lgbtq', 'escolher', 'passar', 'humilhação', 'lembr', 'escolha', 'opção', 'lgbt']",False,False,False,False,False,False,False,False,False,False
"['ir', 'achar', 'fazer', 'bozó', 'tudo', 'mesmo', 'laia', 'bar', 'vergonha']",False,True,True,False,False,False,False,False,False,False
"['kkkkkkkkkkkkkkkkk', 'ir', 'tomar', 'sair', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'url']",False,False,True,False,False,False,True,False,False,False
"['ir', 'toma', 'gente', 'chato', 'pra', 'carlho']",False,False,True,False,False,False,True,False,False,False
"['viar', 'minuto', 'pra', 'anna', 'julio', 'lembrar', 'nome', 'de aquele', 'carai', 'de aquele', 'cabeçuda', 'betty', 'boop', 'gente', 'gritar', 'tanto']",False,False,True,True,False,True,True,False,False,False
"['presidente', 'valer', 'nada']",False,True,True,False,False,False,False,False,False,False
"['nazista', 'sulamericano', 'coisa', 'absurdo']",False,False,False,False,False,False,False,False,False,False
"['comunismo', 'nazismo', 'dois', 'face', 'mesmo', 'moeda', 'car', 'ninguém', 'coragemr', 'dizer', 'partido', 'Comunista', 'brasileiro', 'prega', 'ódio', 'bom', 'sorte', 'Monark', 'logo', 'ir', 'reerguer']",False,False,False,False,False,False,False,False,False,False
"['jogador', 'saber', 'procriar', 'em esse', 'porra']",False,False,True,False,False,False,True,False,False,False
"['lindq', 'pra', 'caralho', 'pqp', 'minsik']",False,False,True,False,False,False,True,False,False,False
"['ano', 'mamona', 'assassina', 'vivo', 'estar', 'fazer', 'textão', 'acusar', 'cara', 'machismo', 'homofober', 'racismo', 'etc']",False,False,False,False,False,False,False,False,False,False
"['chato', 'pra', 'cacete', 'aff', 'mulher', 'aler', 'achar', 'manda', 'casa', 'mal', 'educar']",False,False,True,False,False,False,True,False,False,False
"['virgem', 'pensamento']",False,False,True,False,False,True,True,False,False,False
"['juiz', 'combater', 'eleger', 'bolsonaro', 'troca', 'cargo', 'pior', 'governo', 'hashtag', 'hashtag', 'hashtag']",False,True,True,False,False,False,False,False,False,False
"['porra', 'Machine', 'gun', 'Kelly', 'caraio', 'Maluco', 'bota', 'morfético', 'inferno', 'pabllo', 'dever', 'atração', 'principal', 'porra', 'hashtag']",False,False,True,False,False,True,True,False,False,False
"['Cara', 'odioooo', 'url']",False,False,False,False,False,False,False,False,False,False
"['Army', 'conter', 'cmg', 'pra', 'nada', 'pqp', 'ir', 'mimada', 'assim', 'infernooo', 'caralhoooooooooo']",False,False,True,False,False,False,True,False,False,False
"['verdade', 'deixar', 'palavra', 'chato', 'pra', 'krl', 'argumento', 'contra', 'realidade', 'educação', 'em esse', 'país', 'realmente', 'bosta', 'achar', 'sair', 'vitorioso', 'tipo', 'porra', 'muleque', 'criança', 'falar', 'bola', 'capotao', 'ninguém', 'jogar', 'mina', 'escroto', 'inferno']",False,False,True,False,False,False,True,False,True,False
"['ir', 'foder', 'cada', 'analfabeto', 'mano']",False,False,True,False,False,False,True,False,False,False
"['olhar', 'vivo', 'função', 'outro', 'senhor', 'Felipe', 'quer', 'vídeozinho', 'viver', 'função', 'outro', 'gico', 'primeiraminhar', 'crítico', 'construtivo', 'apenas', 'imitar', 'comportamento', 'pessoa', 'fazer', 'crítico', 'construtivo', 'querido', 'palavriar', 'chulo', 'baixo', 'calão', 'além', 'preconceituoso', 'cara', 'agora', 'importar', 'outro', 'falar', 'respeito', 'problema']",False,False,True,False,False,False,False,False,False,False
"['url', 'genuíno', 'hahahahhaha', 'dizer', 'feminista', 'ver', 'calça', 'url']",False,True,False,False,False,False,True,False,True,False
"['nao', 'enter', 'ariane', 'ficar', 'procurar', 'felipe', 'ser', 'expulso', 'causa', 'falso', 'falso', 'falso', 'falso', 'falso', 'falso']",False,False,True,False,False,False,False,False,False,False
"['Concordo', 'ridicular', 'achar', 'donar', 'casa']",False,False,True,False,False,False,False,False,False,False
"['calmo', 'apenas', 'filme', 'diferença', 'vampiro', 'bem', 'mal', 'tratar', 'personagem', 'fictíciar', 'regra', 'fazer', 'sentido', 'ficar', 'aqui', 'criticar', 'trabalho', 'alguém', 'capacitar', 'criar', 'próprio', 'filme', 'alguém', 'apaixonar', 'vaca', 'vocabulário', 'rico', 'fdp', 'porra', 'ir', 'ótimo', 'influencia', 'público', 'jovem', 'crepúsculo', 'prega', 'fazer', 'pessoa', 'ter', 'audiência', 'ganhar', 'dinheiro', 'custa']",False,False,True,False,False,False,True,False,False,False
"['cadeia', 'ladr']",False,True,True,False,False,False,False,False,False,False
"['pensar', 'voltar', 'saber', 'nada', 'desculpar', 'irresponsável', 'respeito', 'acabar', 'mancho', 'sair']",False,False,True,False,False,False,False,False,False,False
"['puta', 'merdo', 'vergonha']",False,False,True,False,False,False,True,False,False,False
"['bom', 'concordo', 'dizer', 'vampiro', 'lobisomem', 'popularizado', 'tornar', 'pop', 'pra', 'vender', 'livro', 'filme', 'porcar', 'garotinha', 'dever', 'ler', 'livro', 'procurar', 'conteúdo', 'sério', 'perder', 'tempo', 'coisa', 'fútel']",False,True,True,False,False,False,False,False,True,False
"['voltar', 'pra', 'escola', 'animal', 'escrever', 'tudo', 'errar', 'kkkkk', 'kkk', 'oreiudo']",False,False,True,False,False,True,False,False,False,False
"['desde', 'estreia', 'turnê', 'histório', 'procur', 'assistir', 'pouco', 'vídeo', 'show', 'porra', 'querer', 'chorar', 'real', 'agora', 'aqui', 'morrer', 'chorar', 'deus', 'céu', 'agosto', 'durar', 'ano', 'favor', 'setembro', 'vir']",False,False,True,False,False,False,True,False,False,False
"['foda', 'agora', 'Voltarei', 'assistir', 'flow', 'podcast']",False,False,False,False,False,False,True,False,False,False
"['lollapaloozar', 'ruim', 'puta', 'parir']",False,False,True,False,False,False,True,False,False,False
"['aff', 'adoro', 'crepúsculo', 'contra', 'eu', 'arco', 'inimigo']",False,False,False,False,False,False,False,False,False,False
"['amanho', 'jogo', 'Benfica', 'bue', 'excitar', 'porra']",False,False,False,False,False,False,True,False,False,False
"['future', 'ficar', 'putasso', 'pula', 'pirata', 'gordola']",False,False,True,False,False,True,True,False,False,False
"['vergonha', 'nojo', 'brasileiro', 'porque', 'assassino', 'respeitar', 'sociedade']",False,False,True,False,False,False,False,False,False,True
"['moral', 'feat', 'marílio', 'mendonça', 'amp', 'yasmin', 'santo', 'bom', 'mundo', 'precisar', 'aceito', 'Caralho', 'marília', 'deixo', 'gente', 'fudir', 'antes', 'rainhar']",False,False,True,False,False,False,True,False,False,False
"['ir', 'attwhore', 'outro', 'lugar']",False,False,True,False,False,False,False,False,False,False
"['parar', 'politicamente', 'correto', 'meio', 'resultado', 'mentiro', 'vcs', 'tanto', 'falar', 'sobre', 'bolsonaro', 'agora', 'garanto', 'primeiro', 'turno']",False,True,True,False,False,False,True,False,False,False
"['gente', 'junto', 'bom', 'nada', 'acontecer', 'pior', 'pai', 'criançar', 'nojento', 'de aqui', 'pouco', 'ir', 'juntar', 'todo', 'bandido', 'perigoso', 'fazer', 'final', 'ano', 'amigo', 'mau']",False,False,True,False,False,False,False,False,False,False
"['vídeo', 'afrontar', 'família', 'brasileiro', 'vez', 'sexo', 'explicito', 'nudez', 'amasso', 'cena', 'calientes', 'incitação', 'sexual', 'poupem', 'apenas', 'abraço', 'trocar', 'carinho', 'vídeo', 'publicar', 'dia', 'julho', 'poder', 'bem', 'considerar', 'homenagem', 'dia', 'amigo', 'vez', 'dar', 'abraço', 'amigo', 'primo', 'irmão', 'etc', 'muito', 'ignorância', 'vido', 'alhear', 'tão', 'importante', 'assim', 'finalizar', 'ir', 'parafrasear', 'frase', 'ir', 'perguntar', 'coisa', 'diferencia', 'fazer', 'pra', 'pra', 'vida', 'pessoal', 'vizinho', 'dorme', 'outro', 'homem', 'vizinho', 'apaixonada', 'colega', 'escritório', 'diferença', 'fazer', 'pra', 'fazer', 'diferença', 'procurar', 'psiquiatria', 'legal', 'vir', 'historio', 'influencio', 'homossexualidade', 'porque', 'bem', 'resolver', 'orientação', 'sexual', 'ficar', 'fiscalização', 'alheio', 'ficar', 'dico']",False,False,False,False,False,False,False,False,False,False
"['poooder', 'crer', 'nao', 'existir', 'vampiro', 'crepusculo', 'poh', 'menina', 'cabeça', 'sao', 'tudo', 'retardar', 'rsrsrsrsrs']",False,False,True,False,False,False,False,False,True,False
"['jojo', 'dever', 'ter', 'passar', 'milhar', 'coisa', 'machista', 'racista', 'gordofobico', 'elitisto', 'vida', 'obrigado', 'empático', 'enquanto', 'tratar', 'sempre', 'forma', 'preconceituoso', 'achar', 'obrigação', 'cozinhar', 'limpar', 'ainda', 'educar']",False,False,False,False,False,False,False,False,False,False
['desgraçado'],False,False,True,False,False,False,False,False,False,False
"['caralho', 'todo', 'arrepiar', 'show', 'ir', 'fuder', 'amo', 'Miley']",False,False,False,False,False,False,True,False,False,False
"['nazismo', 'coisa', 'taoer', 'nojentar', 'pensar', 'nazismo', 'vontade', 'vomitar', 'sinceramente', 'saber', 'conseguir', 'falar', 'falar']",False,False,False,False,False,False,False,False,False,False
"['fodão', 'hihi', 'racho', 'video', 'concordo', 'maior', 'coisa', 'tratar', 'video']",False,False,False,False,False,False,True,False,False,False
"['querer', 'saber', 'lixo', 'ir', 'sair', 'planalto']",False,True,True,False,False,False,False,False,False,False
"['realmente', 'achar', 'traveco', 'semi', 'correr', 'pinto', 'amarrar', 'nádega', 'segurar', 'toalha', 'fac']",False,False,True,True,False,False,True,False,False,False
"['explana', 'índio', 'safar']",False,False,True,False,False,False,True,True,False,True
"['caraco', 'cara', 'vacilao', 'pra', 'ter', 'livrar', 'de este', 'mal', 'pra', 'sempre', 'bostonaro', 'cretino', 'preconceituoso']",False,True,True,False,False,False,False,False,False,False
"['chingar', 'fazer', 'louco', 'filme', 'livro', 'dever', 'gosta', 'achar']",False,False,False,False,False,False,False,False,False,False
"['respeito', 'lgbt', 'fazer', 'usar', 'criança', 'lixo', 'propagandar', 'nunca', 'consumo', 'nada', 'de esse', 'merda', 'deixar', 'criança', 'paz', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['Concordo', 'assassino', 'psicopata', 'político', 'ladrão', 'concordo', 'coisa', 'interfer', 'vida', 'pessoo', 'preocupar', 'sim', 'concordar']",False,False,False,False,False,False,False,False,False,False
"['entrar', 'cabeça', 'ainda', 'existir', 'eleitor', 'bolsonaro', 'de esse', 'inferno', 'gente', 'passar', 'homem', 'poder', 'ignorante', 'primeiro', 'nunca', 'dever', 'ter', 'ser', 'eleger', 'povo', 'começar', 'errar']",False,True,True,False,False,False,True,False,False,False
"['propaganda', 'tendencioso']",False,False,True,False,False,False,False,False,False,False
"['então', 'vcs', 'intocável', 'poder', 'xingado', 'vontade']",False,False,False,False,False,False,False,False,False,False
"['Waldilson', 'gente', 'amigo', 'engano', 'valer', 'nada', 'amigo', 'bom', 'amigo', 'causar', 'de isso', 'vagabur', 'heheh']",False,False,True,False,False,False,True,False,False,False
"['saco', 'kkk']",False,False,True,False,False,False,True,False,False,False
"['cagar', 'pau', 'velho']",True,False,True,False,False,False,True,False,False,False
"['buceto', 'pra', 'ter', 'ir', 'cortar', 'cabelo', 'ontem', 'abrir', 'perno']",False,False,True,False,False,False,True,False,False,False
"['fico', 'acordar', 'manhã', 'ir', 'acabar', 'trabalho', 'base', 'xicara', 'café', 'rabo']",False,False,True,False,False,False,True,False,False,False
"['ler', 'lerda', 'car']",False,False,True,False,False,False,False,False,False,False
"['crente', 'viver', 'diversidade', 'lolololol']",False,False,True,False,False,False,False,False,False,False
"['tik', 'tok', 'filho', 'putar', 'agr', 'fazer', 'url']",False,False,True,False,False,False,True,False,False,False
"['juízar', 'medo', 'capeta', 'Lula', 'kkkkkkkkk']",False,True,True,False,False,False,True,False,False,False
"['ir', 'ir', 'ajudar', 'enterrar', 'Brasil', 'vez', 'cambar', 'pilantro']",False,True,True,False,False,False,False,False,False,False
"['inteligente', 'viver', 'buraco', 'todo', 'ano', 'deixar', 'explicar', 'coisinha', 'existir', 'casal', 'hétero']",False,False,True,False,False,False,False,False,False,False
"['nss', 'vtnc', 'saber', 'mentir', 'pagar', 'noção', 'todo', 'mundo', 'passar', 'pano', 'pra', 'saber', 'mtor', 'bem']",False,False,True,False,False,False,True,False,False,False
"['puta', 'Merda', 'bem', 'vez', 'putar', 'todo', 'tudo', 'querer', 'arvorir', 'senhor', 'anel', 'pra', 'dar', 'sovo', 'pessoa']",False,False,True,False,False,False,True,False,False,False
"['enter', 'jojo', 'vir', 'tolerar', 'coisa', 'tempo', 'chegar', 'hora', 'exploder', 'gente', 'encostar', 'mau', 'coisa', 'ainda', 'debochar', 'piorar']",False,False,True,False,False,False,False,False,False,False
"['ficar', 'cara', 'poeira']",False,False,True,False,False,False,False,False,False,False
"['parabéns', 'ficar', 'merdo']",False,False,True,False,False,False,False,False,False,False
"['sempre', 'sucesso', 'algo', 'elogiavel', 'condenar', 'argentino', 'idolatrar', 'maradonar', 'causa', 'vario', 'porcario', 'fazer', 'gente', 'poder', 'fazer', 'msm', 'Anitta', 'importar', 'sucesso', 'fazer', 'porcaria', 'igual', 'gretchen', 'século']",False,False,True,False,False,False,False,False,True,False
"['Monark', 'falar', 'besteira', 'programa', 'ir', 'fazer', 'sucesso', 'ainda']",False,False,False,False,False,False,False,False,False,False
"['cortar', 'pagandar', 'falar', 'pra', 'soltar', 'mudar', 'tomar', 'bolsonaro', 'Ganhe', 'manda', 'vagabund', 'bléu', 'bom', 'sorte']",False,True,True,False,False,False,True,False,False,False
"['ir', 'tomar', 'hashtag']",False,False,True,False,False,False,True,False,False,False
"['porra', 'Durmo']",False,False,False,False,False,False,True,False,False,False
"['lular', 'concordar', 'monark', 'todo', 'fudido']",False,True,True,False,False,False,True,False,False,False
"['afogar', 'próprio', 'merda']",False,False,True,False,False,False,False,False,False,False
"['achar', 'ridicúlo', 'filme', 'achar', 'Edward', 'rsrsrs', 'fazer', 'careta', 'chingar', 'assim', 'passar', 'pessoo', 'criatividade', 'realmente', 'capaz', 'estar', 'aqui', 'estar', 'capa', 'filme', 'melhor', 'livro', 'valer']",False,False,True,False,False,False,False,False,False,False
"['gente', 'entregar', 'muitoo', 'chegar', 'primeiro', 'lugar', 'mundo', 'spotifyr', 'humano', 'podre', 'bichar', 'batalhar', 'cantar', 'bem', 'três', 'língua', 'gente', 'querer', 'desmerecer', 'torço', 'pra', 'tocar', 'intervalo', 'hashtagr', 'dia', 'pensar', 'top']",False,False,False,False,False,False,False,False,False,False
"['dedo', 'quente', 'em esse', 'gelado', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['foda', 'falar', 'de esse', 'piado', 'saga']",False,False,True,False,False,False,True,False,False,False
"['odeio', 'comentar', 'sobre', 'deixo', 'comer', 'insuportável', 'vegetariano', 'perto', 'gente', 'chato', 'simplesmente', 'falar', 'comer', 'carne', 'pessoa', 'sentir', 'obrigação', 'falar', 'errar', 'ir', 'fuder', 'ir', 'cuidar', 'próprio', 'vida', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['nunca', 'tir', 'cabeça', 'matar', 'eduardo', 'epoca', 'certeza', 'matar', 'nao', 'duvir', 'eleitor', 'lula', 'fazer', 'esquerdo', 'maudito']",False,True,True,False,False,False,False,False,False,False
"['além', 'mentiroso', 'provar', 'maioridade', 'penalidade', 'cair', 'ano', 'problema', 'criação', 'sim', 'faltar', 'caráter', 'pessoa', 'bander', 'tratar', 'merecer', 'regenera', 'nunca', 'ainda', 'querer', 'devolver', 'Brasil', 'mão', 'de esse', 'vagabur']",False,True,True,False,False,False,True,False,False,False
"['bucetar', 'gostar', 'grelo', 'gosto', 'bucetar', 'gosto', 'greko', 'gostar', 'plu', 'plu', 'plu', 'plu', 'plu', 'pluuuugggggggg']",False,False,False,False,False,False,True,False,False,False
"['poder', 'tirar', 'voto', 'bolsonaro', 'agência', 'todo', 'aparelhadas', 'bar', 'canalho']",False,True,True,False,False,False,False,False,False,False
"['voltar', 'pro', 'quinto', 'inferno']",False,False,True,False,False,False,True,False,False,False
"['cuidado', 'mendigo', 'bolsominion']",False,True,True,False,False,False,False,False,False,False
"['capeta', 'haha']",False,False,True,False,False,False,True,False,False,False
"['kkkkkkkkkkkk', 'pequeno', 'mongol']",False,False,True,False,False,True,False,False,False,False
"['malz', 'escrevi', 'duença', 'errar']",False,False,False,False,False,False,False,False,False,False
"['velho', 'ladrão', 'desgraçar', 'jamais', 'voltar', 'roubar', 'esquerda', 'volto', 'tão', 'cedo', 'poder', 'rato', 'lixo', 'humano', 'ladrão', 'patético']",True,True,True,False,False,True,False,False,False,False
"['vtmnc', 'pqp', 'fdp', 'desgraçar']",False,False,True,False,False,False,True,False,False,False
"['candidato', 'escolher', 'votamos', 'maluco']",False,False,True,False,False,False,False,False,False,False
['mao'],False,False,True,False,False,False,True,False,False,False
"['minho', 'corno', 'fazer', 'muuuuuu', 'url']",False,False,True,False,False,False,True,False,False,False
"['usar', 'drogra', 'amigo', 'Merda', 'afetar', 'mente', 'cachaça']",False,False,True,False,True,False,False,False,False,False
"['nazismo', 'abjeto', 'outro', 'dever']",False,False,False,False,False,False,False,False,False,False
"['globo', 'lixo', 'Internet', 'apoiador', 'governo', 'verdadeiro', 'guardião', 'constituição', 'repúblico']",False,True,True,False,False,False,False,False,False,False
"['certo', 'levar', 'punição', 'querer', 'ficar', 'pra', 'cima', 'fazer', 'nada', 'bota', 'moral', 'em esse', 'bagaça']",False,False,True,False,False,False,True,False,False,False
"['sério', 'viar']",False,False,True,True,False,False,False,False,False,False
"['nunca', 'compro', 'produto', 'de esse', 'marca', 'todo', 'respeito', 'homossexual', 'desnecessário', 'agridir', 'maioria', 'população', 'brasileiro', 'respeito', 'diferença', 'dever', 'prevalecer', 'comercial', 'respeitar', 'maioria', 'heterossexual', 'brasileira', 'fazer', 'comercial', 'representar', 'outro', 'minoria', 'porque', 'retorno', 'financeiro']",False,False,True,True,False,False,False,False,False,False
"['sim', 'Campos', 'concentração', 'gay', 'usar', 'triângulo', 'Rosa', 'roupa', 'inclusive']",False,False,False,False,False,False,False,False,False,False
"['pfv', 'pare', 'fazer', 'ter', 'vontade', 'viver', 'romance', 'anime', 'corno', 'url']",False,False,True,False,False,False,True,False,False,False
"['globo', 'satanás', 'tentar', 'tentar', 'ir', 'conseguir', 'cara', 'ódio', 'gente', 'honesto']",False,False,True,False,False,False,True,False,False,False
"['foda', 'kkkkkkkkkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['sacanagem', 'homem', 'homem', 'mulher', 'mulher', 'faltar', 'vergonha', 'sim']",False,False,True,True,False,False,False,False,False,False
"['gostar', 'duplo', 'sempre', 'falar', 'muito', 'merd', 'nunca', 'opor', 'ambos', 'errar', 'decisão', 'certo', 'flow', 'dia', 'acabar', 'afundar', 'todo', 'projeto', 'liberdade', 'expressão', 'sim', 'consciênciar', 'sabedorio', 'respeito', 'car', 'aprenda', 'erro', 'evolua']",False,False,True,False,False,False,False,False,False,False
"['quebreeeei', 'ventilador', 'justo', 'hoje', 'calor', 'pra', 'cacete']",False,False,True,False,False,False,True,False,False,False
"['brasileiro', 'pro', 'lixo', 'de esse']",False,False,True,False,False,False,False,False,False,False
"['fazendar', 'tah', 'pra', 'expulsar', 'empurrar', 'nádia', 'tirar', 'agora', 'atitude', 'negro', 'tirar', 'causa', 'beijo', 'roubar', 'todo']",False,False,False,False,False,False,False,True,False,False
"['eu', 'suger', 'lollapalooza', 'salgadinho', 'empresa', 'xingling', 'pqp', 'triplo']",False,False,True,False,False,False,True,False,False,False
"['tristir', 'de isso', 'tudo', 'burguer', 'king', 'cagar', 'pauta', 'querer', 'likes', 'deslkes', 'final', 'tudo', 'vier', 'lastimável']",False,False,True,False,False,False,False,False,False,False
"['louco', 'ibope', 'pra', 'cara', 'Mds']",False,False,True,False,False,False,False,False,False,False
"['mil', 'deslikes', 'juntar', 'cada', 'doar', 'real', 'criança', 'abrigo', 'passarer', 'pouco', 'necessidade', 'enquanto', 'gay', 'falar', 'mal', 'adotar', 'cuidar', 'de esse', 'criança', 'hétero', 'abandonar', 'enfim', 'hipocrisia', 'vejo', 'ninguém', 'reclamar', 'comercial', 'erotizir', 'criança', 'problema', 'lgbt']",False,False,False,False,False,False,False,False,False,False
"['tan', 'asqueroso', 'saber', 'hago', 'nada', 'vidar']",False,False,True,False,False,False,False,False,False,False
"['consciência', 'problema', 'saúde', 'psicológico', 'nunca', 'tomar', 'remédio', 'trabalha', 'dirigir', 'independente', 'querer', 'transar', 'moço', 'doente', 'todo', 'dia', 'gente', 'cometer', 'traição', 'coisa', 'normal', 'mundo']",False,False,False,False,False,False,False,False,False,False
"['ir', 'sumir', 'Brasil', 'vagabur', 'viver', 'torrar', 'dinheiro', 'público', 'viagem', 'andar', 'lancha', 'enquanto', 'povo', 'morrer', 'fome', 'pagar', 'alto', 'preço', 'coisa', 'hashtag']",False,True,True,False,False,False,True,False,False,False
"['voce', 'estao', 'tentar', 'influenciar', 'criança', 'ser', 'gay', 'unico', 'tentar', 'influenciar', 'algo', 'voce', 'pensar', 'de esse', 'forma', 'influenciar', 'criança', 'ser', 'hipocrito', 'preconceituso', 'mente', 'fechar', 'comercial', 'apenas', 'mostrar', 'amor', 'amor', 'independente', 'sexo', 'algo', 'todo', 'dever', 'saber', 'aceitar', 'nao', 'porque', 'comercial', 'mostrar', 'casal', 'homosexuais', 'filho', 'filha', 'ira', 'tambem', 'escolhe', 'gay', 'hetero', 'ninguem', 'influenciar', 'gay', 'hetero', 'coloquir', 'mente', 'pequeno', 'preconceituoso', 'voce']",False,False,False,False,False,False,False,False,False,False
"['eitar', 'porra', 'acordar', 'milhão']",False,False,False,False,False,False,True,False,False,False
"['todo', 'vacinar', 'otário', 'tomar', 'vacina', 'ficar', 'casa']",False,False,True,False,False,False,False,False,False,False
"['coisa', 'útil', 'pra', 'ensinar', 'gay', 'particularidade', 'precisar', 'virar', 'ensinamento']",False,False,False,False,False,False,False,False,False,False
"['kkkkkkkkkkkkkkkkkkkkkkkk', 'bom', 'merecer', 'todo', 'menina', 'chatinha', 'falar', 'de isso', 'pacienciaa', 'filme', 'Chato', 'porra', 'olhar', 'melhooooooooooooor', 'sao', 'comentario', 'kkkkkkkkkkkkkkkkkkk', 'neguinho', 'kerer', 'pegar', 'aki', 'hauahuaha', 'interpretar', 'car', 'maravilhosamente']",False,False,True,False,False,False,True,False,False,False
"['nada', 'merecer', 'estréia', 'público', 'palco', 'sempre', 'lar', 'bichinha', 'url']",False,False,False,False,False,False,False,False,False,False
"['Assisti', 'porrar', 'ontem', 'claro', 'tar', 'apenas', 'acompanhar', 'um', 'amiga', 'apenas', 'enfim', 'prestar', 'atenção', 'algum', 'parte', 'tipo', 'cabanar', 'quase', 'expulso', 'sala', 'gritar', 'aler', 'corno', 'vampirinho', 'viar', 'bom', 'felipe', 'continuar', 'botar', 'pra', 'foder', 'todo', 'boiolagem', 'atualidade', 'car']",False,False,True,True,False,False,True,False,False,False
"['absurdo', 'ficar', 'preso', 'resto', 'vidar', 'monstro', 'Brasil']",False,False,True,False,False,False,False,False,False,False
"['kkkkkkkk', 'cara', 'foda', 'passo', 'fan', 'hehe']",False,False,False,False,False,False,True,False,False,False
"['pai', 'falar', 'show', 'coldplay', 'curitiba', 'gente', 'vaikkkkkkkkkkk', 'ir', 'chorar', 'show', 'todo', 'lembrar', 'de aquele', 'desgraçar', 'lazarento']",False,False,True,False,False,False,False,False,False,False
"['igor', 'calar']",False,False,False,False,False,False,False,False,False,False
"['compr', 'chinelo', 'tão', 'imur', 'havaiana', 'odioooo']",False,False,False,False,False,False,False,False,False,False
"['bêbado', 'ladrão', 'sair', 'pra', 'rua', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['difícil', 'último', 'romântico', 'século', 'putario']",False,False,False,False,False,False,True,False,False,False
"['achar', 'palavra', 'pouco', 'sincero', 'mano', 'sorte', 'porque', 'bater', 'em ele', 'personal', 'homem', 'familiar', 'querer', 'ver', 'traficante', 'bander', 'possessivo', 'estar', 'vivo', 'estar', 'morto', 'vida', 'coisa', 'achar', 'acontecer', 'tomar', 'morador', 'rua', 'Arrume', 'trabalho', 'Arrume', 'Mulher', 'solteiro', 'pouco', 'mulher', 'fato', 'curar', 'personal', 'muito', 'calmo', 'porque', 'histor']",False,False,False,False,False,False,False,False,False,False
"['chato', 'cacete', 'ficar', 'claro', 'porque', 'nunca', 'gostar', 'professor', 'histório']",False,False,True,False,False,False,True,False,False,False
"['raça', 'malditar', 'chamar', 'liberdade', 'expressão', 'url']",False,True,True,False,False,False,False,False,False,False
"['coitar', 'de esse', 'criança', 'saber', 'dizer', 'todo', 'desorientar']",False,False,False,False,False,False,False,False,False,False
"['negro', 'ir', 'voltar', 'senzala', 'mulher', 'ir', 'voltar', 'pra', 'cozinha', 'gay', 'nunca', 'voltar', 'pro', 'armário', 'adorar', 'comercial', 'puder', 'curtirio', 'mil', 'vez', 'deslikes', 'recuer', 'intimider', 'batalha', 'existir', 'vitória', 'sacrifício', 'ir', 'calar', 'choro', 'livre', 'gratuito', 'livre']",False,False,False,False,False,False,False,False,False,False
"['esquecer', 'denovo', 'boneco', 'stackar', 'fazer', 'Mds', 'conseguir', 'mongoloide', 'ler', 'oque', 'digitar', 'cara']",False,False,True,False,False,False,False,False,False,False
"['lixo', 'esperar', 'saqueiar', 'todo', 'loja', 'puxa', 'saco', 'vergonha', 'presidente', 'cretino', 'fodar']",False,True,True,False,False,False,True,False,False,False
"['gordar', 'fofa']",False,False,False,False,False,False,False,False,False,False
"['meia', 'tigela', 'ir', 'queimar', 'fogo', 'inferno']",False,False,True,False,False,False,True,False,False,False
"['lixo', 'povo', 'brasileiro', 'bolsonaro', 'congresso', 'nacional', 'contra', 'população']",False,True,True,False,False,False,False,False,False,False
"['progredir', 'regime', 'piar', 'neh', 'único', 'progresso', 'merecer', 'caminho', 'pra', 'pena', 'morte', 'nojo', 'de esse', 'país', 'merda', 'deixar', 'imundícia', 'sair', 'nojo', 'ainda', 'escutar', 'advogado', 'falar', 'pena', 'morte', 'olhar', 'sorrir', 'rua', 'ser', 'feliz', 'criança', 'cadê']",False,True,True,False,False,False,False,False,False,True
"['deputado', 'fajutar', 'pilantra', 'dois', 'inquérito', 'bonito', 'Justiça', 'foder']",False,True,True,False,False,False,True,False,False,False
"['bofe', 'acordar', 'agora', 'pqp']",False,False,False,False,False,False,True,False,False,False
"['tipo', 'serie', 'arrume', 'gordar']",False,False,True,False,False,True,False,False,False,False
"['bom', 'momento', 'entrevista', 'minuto', 'carar', 'esquerdista', 'Metrópoles', 'dizer', 'votar', 'bolsonaro', 'votar', 'novamente', 'alguém', 'margem', 'sociedade', 'noção', 'realidade', 'ocorrer', 'Brasil', 'macaco', 'auditório', 'velho', 'imprensa', 'kkk']",False,True,True,False,False,False,False,True,False,False
"['achar', 'porra', 'nenhum', 'lixo', 'Menina']",False,False,True,False,False,False,True,False,False,False
"['carar', 'gosto', 'monark', 'em essa', 'ferro', 'bonito', 'melhor', 'sair']",False,False,False,False,False,False,False,False,False,False
