text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
caras xbox mil grau deve rindo drogas comeram cérebro monark cara insights genialidade bestialidade fico triste sei vai flow monark,"['cara', 'xbox', 'mil', 'grau', 'dever', 'rir', 'droga', 'comer', 'cérebro', 'monark', 'cara', 'insights', 'genialidade', 'bestialidade', 'fico', 'tristir', 'saber', 'ir', 'flow', 'Monark']",0,0,1,0,0,0
gente caralho quero fazer concurso encher saco,"['gente', 'caralho', 'querer', 'fazer', 'concurso', 'encher', 'saco']",0,1,0,0,0,0
neguinho,['neguinho'],0,0,0,0,0,0
shawn costuma comer hotel disse dia desses ama comer smp fts nesses lugares algum amigo ainda obrigada ver gente falar camila expõe comem cara fizesse lol,"['shawn', 'costumar', 'comer', 'hotel', 'dizer', 'dia', 'de esse', 'amar', 'comer', 'smp', 'fe ts', 'ne esse', 'lugar', 'algum', 'amigo', 'ainda', 'obrigado', 'ver', 'gente', 'falar', 'camila', 'expor', 'comer', 'cara', 'fizesse', 'lol']",0,0,0,0,0,0
parece legenda pra cego surdo mudo,"['parecer', 'legenda', 'pra', 'cego', 'surdo', 'mudo']",0,0,1,0,0,0
simmmmm pqp,"['Simmmmm', 'pqp']",0,0,0,0,0,0
gui vai levar pau levar narguile,"['gui', 'ir', 'levar', 'pau', 'levar', 'narguile']",0,0,0,0,0,0
bang chan pinta própria unha fica tudo cagado pinto própria unha,"['bang', 'chan', 'pintar', 'próprio', 'unha', 'ficar', 'tudo', 'cagar', 'pinto', 'próprio', 'unhr']",0,1,0,0,1,0
adianta nada fazer ponto enfrentar torcida sendo voc锚 perdendo馃し鈥嶁檪锔,"['adiantar', 'nada', 'fazer', 'ponto', 'enfrentar', 'torcida', 'ser', 'voc锚r', 'perdendo馃し鈥嶁檪锔']",0,0,0,0,0,0
consegui ver nada comprometedor conduta ministro sergio moro,"['conseguir', 'ver', 'nada', 'comprometedor', 'conduta', 'ministro', 'sergio', 'Moro']",0,0,0,0,0,0
propaganda,['propagandar'],0,0,0,0,0,0
problema fico ci煤mes n茫o posso falar nada,"['problema', 'fico', 'ci煤me', 'n茫o', 'poder', 'falar', 'nada']",0,0,0,0,0,0
cascalho maluco cara edward pouco bronzeado uhu,"['cascalho', 'Maluco', 'cara', 'Edward', 'pouco', 'bronzeado', 'uhu']",0,0,0,0,0,0
matheus opinião roupa hoje matheus parecendo velha vai colocar roupa piriguete,"['matheu', 'opinião', 'roupa', 'hoje', 'matheu', 'parecer', 'velha', 'ir', 'colocar', 'roupa', 'piriguete']",0,1,1,0,0,0
adoram tirar foto assim,"['ador', 'tirar', 'foto', 'assim']",0,0,0,0,0,0
trouxa agora curtii,"['trouxa', 'agora', 'curtii']",0,0,1,0,0,0
divulgação eletrocéfalo pesadíssima,"['divulgação', 'eletrocéfalo', 'pesadíssimo']",0,0,0,0,0,0
feia demais pqp,"['feio', 'demais', 'pqp']",0,1,0,0,0,0
porra insuportável,"['porra', 'insuportável']",0,0,1,0,0,0
precisar dar resposta altura contra desmandos alguns ministros apoie,"['precisar', 'dar', 'resposta', 'altura', 'contra', 'desmanr', 'algum', 'ministro', 'apoie']",0,0,1,0,0,0
puto supertaças jogadas país onde agora supertaça francesa china merda,"['putor', 'supertaça', 'jogar', 'país', 'onde', 'agora', 'supertaça', 'francês', 'China', 'merdo']",0,1,0,0,0,0
aconteceu quis transar simplesmente assim kkk câmeras testemunhas pra,"['acontecer', 'querer', 'transar', 'simplesmente', 'assim', 'kkk', 'câmera', 'testemunha', 'pra']",0,0,0,0,0,0
ficou putinha url,"['ficar', 'putinha', 'url']",0,1,1,0,0,0
migos puderem ajudar nessa rápida pesquisa ficaria bem happy serio perguntas obrigado,"['migo', 'puderem', 'ajudar', 'em esse', 'rápido', 'pesquisa', 'ficar', 'bem', 'happy', 'serio', 'pergunta', 'obrigar']",0,0,0,0,0,0
lavando louça casa sogra nesse frio caraio bernardo casar,"['lavar', 'louça', 'casa', 'sogro', 'em esse', 'frio', 'caraio', 'bernardo', 'casar']",0,0,0,0,0,0
nao pensa mim,"['nao', 'pensar', 'eu']",0,0,0,0,0,0
carol condessa igor ferraz cansa passar vergonha insta cara acha dinheiro pode falar mal zoar,"['carol', 'condessar', 'igor', 'ferraz', 'cansar', 'passar', 'vergonha', 'insto', 'cara', 'achar', 'dinheiro', 'poder', 'falar', 'mal', 'zoar']",0,0,1,0,0,0
procurei casa inteira arrombada,"['procur', 'casa', 'inteirar', 'arrombar']",0,1,1,0,0,0
deus sabe todas coisas controle tudo,"['deus', 'saber', 'todo', 'coisa', 'controle', 'tudo']",0,0,0,0,0,0
apaguei tweet pra corrigir agora perdi filho puta raiva raiva raiva,"['apagueir', 'tweet', 'pra', 'corrigir', 'agora', 'perdi', 'filho', 'putar', 'raivo', 'raiva', 'raivo']",0,1,1,0,0,0
mina carai,"['mina', 'carair']",0,0,0,0,0,0
fica bem cara liga pra pessoal saguioleto desse coliseu romao possa ter dito algo comprometedor acho tudo acusado puido algo prova cabal sobre opiião sobre lichameto alvo crimioso crimiosos lichadores pra hoestamete acredita fudo coração fez algo errado justa puição xigametos ecessários quer ver simplismete lichameto pergute pessoas refutado ideia acusado azista puido algo apologia azismo amigos ideia justa debatida colocada forma talvez ifeliz bêbado macoheiro imbecil azista todos sabem disso política cometário prato cheio pra criar salto lógico ostracizasse sujeito,"['ficar', 'bem', 'cara', 'Liga', 'pra', 'pessoal', 'saguioleto', 'de esse', 'coliseu', 'romao', 'poder', 'ter', 'dizer', 'algo', 'comprometedor', 'achar', 'tudo', 'acusar', 'puer', 'algo', 'prova', 'cabal', 'sobre', 'opiião', 'sobre', 'lichameto', 'alvo', 'crimioso', 'crimioso', 'lichador', 'pra', 'hoestamete', 'acreditar', 'fudo', 'coração', 'fazer', 'algo', 'errar', 'justar', 'puição', 'xigameto', 'ecessário', 'querer', 'ver', 'simplismete', 'lichameto', 'pergute', 'pessoa', 'refutar', 'ideia', 'acusar', 'azista', 'puido', 'algo', 'apologia', 'azismo', 'amigo', 'ideia', 'justo', 'debater', 'colocar', 'forma', 'talvez', 'ifeliz', 'bêbado', 'macoheiro', 'imbecil', 'azista', 'todo', 'saber', 'de isso', 'política', 'cometário', 'prato', 'cheio', 'pra', 'criar', 'salto', 'lógico', 'ostracizar', 'sujeitar']",0,0,1,0,0,0
cena faz chorar,"['cena', 'fazer', 'chorar']",0,0,0,0,0,0
comentei hoje tarde sim moeda ainda cai daniel alves agora paulo maioria sentiu impressionada contratação felipe luis flamengo imagina daniel alves patamar tricolor paulista,"['comentar', 'hoje', 'tarde', 'sim', 'moedar', 'ainda', 'cair', 'Daniel', 'Alves', 'agora', 'Paulo', 'Maioria', 'sentir', 'impressionar', 'contratação', 'felipe', 'luis', 'Flamengo', 'imaginar', 'Daniel', 'Alves', 'patamar', 'tricolor', 'paulista']",0,0,0,0,0,0
menos salvando garias fotos galera bbb figurino hoje simplesmente ridiculo todas fotos perfeitas,"['menos', 'salvar', 'garia', 'foto', 'galerar', 'bbb', 'Figurino', 'hoje', 'simplesmente', 'ridiculo', 'todo', 'foto', 'perfeito']",0,0,1,0,0,0
consigo pensar mina linda puta pariu,"['com si', 'pensar', 'mino', 'linda', 'puta', 'parir']",0,0,0,0,0,0
odeio tomar abuso pessoas pqp,"['odeio', 'tomar', 'abuso', 'pessoa', 'pqp']",0,1,0,0,0,0
vim penha pqp,"['vir', 'penha', 'pqp']",0,0,0,0,0,0
foder pra aprender parar assim,"['foder', 'pra', 'aprender', 'parar', 'assim']",0,1,0,0,0,0
marido marisa maldita rede psdb saqueavan brasil lixo,"['marer', 'marisar', 'malditar', 'rede', 'psdb', 'saqueavan', 'Brasil', 'lixo']",0,0,1,0,0,0
pqp bom véi,"['pqp', 'bom', 'véi']",0,0,0,0,0,0
todo castigo pra pouco monark,"['todo', 'castigo', 'pra', 'pouco', 'monark']",0,0,1,0,0,0
sabe respeitar cara fofo educado apresentou programa causa macho escroto manipulador chorão sinceramente procura ajuda,"['saber', 'respeitar', 'cara', 'fofo', 'educar', 'apresentar', 'programa', 'causa', 'macho', 'escroto', 'manipulador', 'chor', 'sinceramente', 'procurar', 'ajudar']",0,1,1,0,0,0
gente chata caralho,"['gente', 'chato', 'caralho']",0,1,1,0,0,0
andré supera meses sacrifício ganha moral renato gaúchoclique abaixo veja,"['André', 'superar', 'mês', 'Sacrifício', 'ganhar', 'moral', 'Renato', 'gaúchoclicar', 'abaixo', 'ver']",0,0,0,0,0,0
vai rola dieta carbo prot gord treinos top indo rumo upar shape full god fit cabeludão foda haha insistente bora estuda java agr tecnologia manjar dev engenheiro sênior eficaz quero hehetô bom humor kkk,"['ir', 'rola', 'dieta', 'carbo', 'prot', 'Gord', 'treino', 'top', 'ir', 'rumo', 'upar', 'shape', 'full', 'god', 'fit', 'cabeludão', 'foda', 'haha', 'insistente', 'bora', 'estudar', 'jar', 'agr', 'tecnologia', 'manjar', 'dev', 'engenheiro', 'sênior', 'eficaz', 'querer', 'hehetô', 'bom', 'humor', 'kkk']",0,0,0,0,0,0
preparando porque sei vou falireu chegando local dia cheio dívidas mandando tudo pra puta pariu,"['preparar', 'porque', 'saber', 'ir', 'falirer', 'chegar', 'local', 'dia', 'cheio', 'dívida', 'mandar', 'tudo', 'pra', 'puta', 'parir']",0,0,0,0,0,0
tenta lacrar demais chato gina insuportável jake babaca graça nenhuma único legal pai chris série infantil lendo coisas,"['tentar', 'lacrar', 'demais', 'chato', 'Gina', 'insuportável', 'Jake', 'babaco', 'graça', 'nenhum', 'único', 'legal', 'pai', 'chris', 'série', 'infantil', 'ler', 'coisa']",0,0,1,0,0,0
hoje pai dia desse tml tweet romantizando rts favs,"['hoje', 'pai', 'dia', 'de esse', 'tml', 'tweet', 'romantizar', 'rts', 'favs']",0,0,0,0,0,0
feio chamando camila nenem,"['feio', 'chamar', 'camila', 'nenem']",0,1,1,0,0,0
vagabundo respeite igreja vagabundo,"['vagabur', 'respeite', 'igreja', 'vagabur']",0,1,1,0,0,0
asno aliás time responsa ministério adjetivos tipo anta burro mau caráter desequilibrado arrogante desonesto processado banana etc paulo guedes ernesto araujo vai,"['asno', 'aliás', 'time', 'responsar', 'Ministério', 'adjetivo', 'tipo', 'antar', 'burro', 'mau', 'caráter', 'desequilibrar', 'arrogante', 'desoner', 'processar', 'banana', 'etc', 'Paulo', 'guede', 'ernesto', 'araujo', 'ir']",0,0,1,0,0,0
alguém tira perto pais pqp,"['alguém', 'tirar', 'perto', 'pai', 'pqp']",0,0,0,0,0,0
corre corno puto kkkkkk,"['correr', 'corno', 'puto', 'kkkkkk']",0,1,1,0,0,0
chega certo dia vida gosta ninguém,"['chegar', 'certo', 'dia', 'vida', 'gostar', 'ninguém']",0,0,0,0,0,0
esquerdista acéfalo url,"['esquerdista', 'acéfalar', 'url']",0,0,1,0,0,0
lexi rabe defeitos,"['lexi', 'raber', 'defeito']",0,0,0,0,0,0
mim desistindo tudo exatamente tudo,"['eu', 'desistir', 'tudo', 'exatamente', 'tudo']",0,0,0,0,0,0
nasci durante militar regime maldito acabou idade suficiente pra sentir gosto liberdade prazer ver pessoas pouco felizes lembro censura terrível rádios professores sendo caçados animais militarismo nunca,"['nascer', 'durante', 'militar', 'regime', 'maldito', 'acabar', 'idade', 'suficiente', 'pra', 'sentir', 'gosto', 'liberdade', 'prazer', 'ver', 'pessoa', 'pouco', 'feliz', 'lembro', 'censura', 'terrível', 'rádio', 'professor', 'ser', 'caçar', 'animal', 'militarismo', 'nunca']",0,0,0,0,0,0
mandou msg insta apagou aparece logo deixa nervoso carai,"['mandar', 'msg', 'insta', 'apagar', 'aparecer', 'logo', 'deixar', 'nervoso', 'carair']",0,0,0,0,0,0
engraçado postei negócio exatamente irmã faz comigo reagiu kkkkkk rir,"['engraçar', 'postar', 'negócio', 'exatamente', 'irmã', 'fazer', 'comigo', 'reagir', 'kkkkkk', 'rir']",0,0,0,0,0,0
achei burra mau caráter,"['achar', 'burra', 'mau', 'caráter']",0,0,1,0,0,0
bglh andar faca faz bglh desses passa faca pescoço,"['bglh', 'andar', 'facar', 'fazer', 'bglh', 'de esse', 'passar', 'faco', 'pescoço']",0,1,0,0,0,0
gente assim admirava,"['gente', 'assim', 'admirar']",0,0,0,0,0,0
maldito himno,"['Maldito', 'himno']",0,0,1,0,0,0
lerdo pqp,"['Lerdo', 'pqp']",0,1,1,0,0,0
sempre fodo,"['sempre', 'fodo']",0,0,0,0,0,0
realmente difícil crer faixa transformou magicamente homem anos completo oposto tudo escroto sempre orgulhou dizer fazer,"['realmente', 'difícil', 'crer', 'faixa', 'transformar', 'magicamente', 'homem', 'ano', 'completo', 'oposto', 'tudo', 'escroto', 'sempre', 'orgulhar', 'dizer', 'fazer']",0,0,1,0,0,0
pra caralho vou levar serio alguem põe nome roberta,"['pra', 'caralho', 'ir', 'levar', 'serio', 'alguer', 'pôr', 'nome', 'roberto']",0,1,1,0,0,0
imagina vai algum lugar david harbour entra ônibus leva comer sorvete todo cast stranger things ainda vai premiere pqpsonho demais whbdiwheiqdyw,"['imaginar', 'ir', 'algum', 'lugar', 'david', 'harbour', 'entrar', 'ônibus', 'levar', 'comer', 'sorvete', 'todo', 'cast', 'stranger', 'things', 'ainda', 'ir', 'premierar', 'pqpsonho', 'demais', 'whbdiwheiqdyw']",0,0,0,0,0,0
brasileiros pátria apoiam política esquerda sempre governaram acordos gaveta conluios cartas marcadas bando políticos corruptos saqueadores cofres públicos imprensa suja sempre viveram ajuda dada esquerda dinheiro tirado educação saúde agora mina secou atual governo faz parte dessa podridão trabalha povo atacado fazer conluios ter cortado verba milionária dada jornais povo saindo conforto casas mostrando cara lutando brasil melhor,"['brasileiro', 'pátria', 'apoiar', 'política', 'esquerdo', 'sempre', 'governarar', 'acordo', 'gaveta', 'conluio', 'carta', 'marcar', 'bar', 'político', 'corrupto', 'saqueador', 'cofr', 'público', 'imprensa', 'sujo', 'sempre', 'viver', 'ajuda', 'dar', 'esquerdo', 'dinheiro', 'tirar', 'Educação', 'saúde', 'agora', 'mina', 'secar', 'atual', 'governo', 'fazer', 'parte', 'de esse', 'podridão', 'trabalhar', 'povo', 'atacar', 'fazer', 'conluio', 'ter', 'cortar', 'verba', 'milionário', 'dar', 'jornal', 'povo', 'sair', 'conforto', 'casa', 'mostrar', 'cara', 'lutar', 'Brasil', 'bom']",0,0,1,0,0,1
brt puta,"['brt', 'puto']",0,0,0,0,0,0
falou defende liberdade expressão sobre qualquer coisa incluindo nazismo falar mal pode kkkkkk brincadeira,"['falar', 'defender', 'liberdade', 'expressão', 'sobre', 'qualquer', 'coisa', 'incluir', 'nazismo', 'falar', 'mal', 'poder', 'kkkkkk', 'brincadeira']",0,0,1,0,0,0
parabéns coragem porque noção pode,"['parabéns', 'coragem', 'porque', 'noção', 'poder']",0,1,1,0,0,0
lobão filho puta mano kkkk,"['lobão', 'filho', 'puta', 'mano', 'kkkk']",0,0,1,0,0,0
picho exposto mac governador abafa fascista gosta arte,"['picho', 'expor', 'mac', 'governador', 'abafar', 'fascista', 'gostar', 'arte']",0,0,1,0,0,0
propaganda curtíssima mensagem profunda boticário,"['Propaganda', 'curtíssimo', 'mensagem', 'profundo', 'boticário']",0,0,0,0,0,0
hoje caso dormir cedotipo preso,"['hoje', 'caso', 'dormir', 'cedotipo', 'prender']",0,0,1,0,0,0
mão coçando vou ganhar dinheiro,"['mão', 'coçar', 'ir', 'ganhar', 'dinheiro']",0,0,0,0,0,0
mano emma sendo ridicula pqp sue falando nao acreditar deus nao guarda pra voce garota agora cristao pode falar yem outtas opinioes nao vsf mano,"['mano', 'emmar', 'ser', 'ridiculo', 'pqp', 'suer', 'falar', 'nao', 'acreditar', 'deus', 'nao', 'guardar', 'pra', 'voce', 'garotar', 'agora', 'cristao', 'poder', 'falar', 'yem', 'outto', 'opinioes', 'nao', 'vsf', 'mano']",0,1,1,0,0,0
bota tudo dentro maltrata xota tira bota boca vai filha puta soca,"['bota', 'tudo', 'dentro', 'maltrata', 'xota', 'tiro', 'bota', 'bocar', 'ir', 'filha', 'puto', 'soca']",0,1,0,0,0,0
realmente filme bosta,"['realmente', 'filme', 'bosta']",0,0,1,0,0,0
queria,['querer'],0,0,0,0,0,0
site filho puta deixa maratonar harry pottee,"['site', 'Filho', 'puta', 'deixar', 'maratonar', 'harry', 'pottee']",0,1,1,0,0,0
caralho filha puta vai fode merda vamo braskl ako filha puta,"['caralho', 'filha', 'putar', 'ir', 'fode', 'merdar', 'vamo', 'Braskl', 'ako', 'filha', 'puto']",0,1,1,0,0,0
fores bem sucedido preguiçosos vão dizer tiveste sorte don listen them,"['for', 'bem', 'suceder', 'preguiçoso', 'ir', 'dizer', 'tiveste', 'sorte', 'don', 'listen', 'ther']",0,0,0,0,0,0
passei manhã ainda kkkkkkk pqp,"['passar', 'manhã', 'ainda', 'kkkkkkk', 'pqp']",0,0,0,0,0,0
anta hipócrita sei quantos seguidores ainda povo gosta idolotrar gente idiota nenhum conteúdo,"['antar', 'hipócrita', 'saber', 'quanto', 'seguidor', 'ainda', 'povo', 'gostar', 'idolotrar', 'gente', 'idiota', 'nenhum', 'conteúdo']",0,0,1,0,0,1
verdade nick cara,"['verdade', 'nickr', 'car']",0,1,1,0,0,0
favor nazismo cabe safado,"['favor', 'nazismo', 'caber', 'safar']",0,1,1,0,0,0
existe anti lula honesto nenhum,"['existir', 'antir', 'lula', 'honesto', 'nenhum']",0,0,1,0,0,0
doente mental igor vsf,"['doente', 'mental', 'igor', 'vsf']",0,1,1,0,0,0
saudade dessa banda sapatonas pai,"['saudade', 'de esse', 'banda', 'sapatono', 'pai']",0,1,0,0,0,0
mulher garra lutadora deixa abater lutou durante meses passou provas intensas desgastantes pra proteger fez campeã bbb amoo,"['mulher', 'Garra', 'lutadora', 'deixar', 'abater', 'lutar', 'durante', 'mês', 'passar', 'prova', 'intenso', 'desgastante', 'pra', 'proteger', 'fazer', 'campeã', 'bbb', 'amoar']",0,0,0,0,0,0
certeza virginópolis,"['certezar', 'Virginópolis']",0,0,0,0,0,0
,[],0,0,0,0,0,0
neste momento histórico poder comprar ativos país metade preço torna urgente regras claras desenvolvimento economia parâmetros sustentabilidade,"['em este', 'momento', 'histórico', 'poder', 'comprar', 'ativo', 'país', 'metade', 'preço', 'tornar', 'urgente', 'regra', 'claro', 'desenvolvimento', 'economia', 'parâmetro', 'sustentabilidade']",0,0,0,0,0,0
menino caralho racistinha merda chama nome correto aprenda cada ação reação acho merdinha aprendeu,"['menino', 'caralho', 'racistinha', 'Merda', 'chamar', 'nome', 'correto', 'aprenda', 'cada', 'ação', 'reação', 'achar', 'merdinha', 'aprender']",0,1,1,0,0,0
corre polícia vem the house fell,"['correr', 'polícia', 'vir', 'the', 'house', 'fell']",0,0,0,0,0,0
chocada roupa antes falem ficaria chocada tmb mãe reunião escola roupa sendo magra gorda sarada pqp,"['chocar', 'roupa', 'antes', 'falar', 'ficar', 'chocar', 'tmb', 'mãe', 'reunião', 'Escola', 'roupa', 'ser', 'magro', 'gorda', 'sarado', 'pqp']",0,1,1,0,0,0
piadinhas botou lenha fogueira esquerdopatas sempre plantão pra sentar pau governo faltou dizer sobre benefícios estratégicos dessa indicação,"['piadinha', 'botar', 'lenha', 'fogueira', 'esquerdopata', 'sempre', 'plantão', 'pra', 'sentar', 'pau', 'governo', 'faltar', 'dizer', 'sobre', 'benefício', 'estratégico', 'de esse', 'indicação']",0,0,1,0,0,0
sonho ver pelado frente atrás melhor ainda hihi mano kkkkkkk sonho mixuruca,"['sonho', 'ver', 'pelar', 'frente', 'atrás', 'bom', 'ainda', 'hihi', 'mano', 'kkkkkkk', 'sonho', 'mixuruca']",0,1,0,0,0,0
achas asneiras demasiadas aqui portugal dps crespusculo tudoooo ficou influenciado tudo surgiram logo duas séries tvi televisão internacional portugal vista sobre vampiros quase iguais filme nomes diferentes passadas escola ainda teenager explico virgem mentalidade crianças anos perderam virgindade altera nada fisicamente continuam crianças,"['acha', 'asneira', 'demasiado', 'aqui', 'Portugal', 'dps', 'crespusculo', 'tudoooar', 'ficar', 'influenciado', 'tudo', 'surgir', 'logo', 'dois', 'série', 'tvi', 'televisão', 'internacional', 'Portugal', 'vistar', 'sobre', 'vampiro', 'quase', 'igual', 'filme', 'nome', 'diferente', 'passada', 'escola', 'ainda', 'teenager', 'explico', 'virgem', 'mentalidade', 'criança', 'ano', 'perder', 'virgindade', 'alter', 'nada', 'fisicamente', 'continuar', 'criança']",0,1,1,0,0,0
porra nunca ganho sorteio tomanoku,"['porra', 'nunca', 'ganhar', 'sorteio', 'tomanoku']",0,1,0,0,0,0
presidente bolsonaro taí dica milton neves excelente indicação enfrentar corja corruptos simpáticos corrupção,"['presidente', 'bolsonaro', 'taíer', 'dica', 'Milton', 'Neves', 'excelente', 'indicação', 'enfrentar', 'corja', 'corrupto', 'simpático', 'corrupção']",0,0,1,0,0,0
vontade colocar apeshit alto porra toda pra vizinhos saberem música verdade escutam diabo brega pra corno,"['vontade', 'colocar', 'apeshit', 'alto', 'porra', 'todo', 'pra', 'vizinho', 'saber', 'música', 'verdade', 'escutar', 'diabo', 'brega', 'pra', 'corno']",0,0,1,0,0,0
doidão bestas trás kkk tds uns idiotas vamos ver guando uns morrem viros chorarem importar deus vamos ver besta vai fazer,"['doidão', 'besta', 'trás', 'kkk', 'tds', 'um', 'idiota', 'ir', 'ver', 'guar', 'um', 'morr', 'viro', 'chorar', 'importar', 'deus', 'ir', 'ver', 'besta', 'ir', 'fazer']",0,0,1,0,0,0
bruno arrombado viciou pagode,"['bruno', 'arrombado', 'viciar', 'pagode']",0,1,1,0,0,0
aposto melhor coisa pra olha mina achando corpo merda vai render relacionamento unica coisa vai conseguir mlk gosta corpo nada deixa imbecil,"['apostar', 'bom', 'coisa', 'pra', 'olhar', 'mina', 'achar', 'corpo', 'merdo', 'ir', 'render', 'relacionamento', 'unico', 'coisa', 'ir', 'conseguir', 'mlk', 'gostar', 'corpo', 'nada', 'deixar', 'imbecil']",0,0,1,0,1,0
viadinho branco outlander criticando series negras talentosas nao feitas pra,"['viadinho', 'branco', 'outlander', 'criticar', 'serie', 'negro', 'talentosa', 'nao', 'fazer', 'pra']",1,0,0,0,0,0
dificil feia pobre,"['dificil', 'feia', 'pobre']",0,0,0,0,0,0
maldita samuela,"['malditar', 'samuela']",0,0,1,0,0,0
moderno ousado viado,"['moderno', 'ousar', 'viar']",1,0,0,0,0,0
tnc gosta calor rico piscina casa mora perto praia fuder,"['tnc', 'gostar', 'calor', 'rico', 'piscinar', 'casa', 'morar', 'perto', 'praia', 'fuder']",0,1,0,0,0,0
sempre caio mãos gente manipuladora vontade isolar caralho ngm trata humano trata brinquedo prêmio consolaçãoeu pessoas usam dizem ajudaram pra usar contra,"['sempre', 'caio', 'mão', 'gente', 'manipuladora', 'vontade', 'isolar', 'caralho', 'ngm', 'tratar', 'humano', 'tratar', 'brinquedo', 'prêmio', 'consolaçãoeu', 'pessoa', 'usar', 'dizer', 'ajudar', 'pra', 'usar', 'contra']",0,1,0,0,0,0
reclame assédio sai pervetido sexual conheceu min exije respeite estando alcoolizada drogada,"['reclame', 'assédio', 'sair', 'pervetir', 'sexual', 'conhecer', 'min', 'exije', 'respeitir', 'estar', 'alcoolizar', 'drogar']",0,1,1,0,1,0
mano tanto ódio pqp mae fazendo comida sabe birra inferno,"['mano', 'tanto', 'ódio', 'pqp', 'mae', 'fazer', 'comida', 'saber', 'birro', 'inferno']",0,1,0,0,0,0
cortando paganda falando pra soltar mudar tomar bolsonaro ganhe manda vagabund bléu boa sorte,"['cortar', 'pagandar', 'falar', 'pra', 'soltar', 'mudar', 'tomar', 'bolsonaro', 'Ganhe', 'manda', 'vagabund', 'bléu', 'bom', 'sorte']",0,1,1,0,0,0
atrasada pqp,"['atrasar', 'pqp']",0,1,1,0,0,0
podemos admitir justiça absolve homem estupro porque vítima bêbada uol universa,"['poder', 'admitir', 'justiça', 'absolver', 'homem', 'estupro', 'porque', 'vítima', 'bêbar', 'uol', 'universa']",0,0,0,0,1,0
porra lindo demais vsf,"['porra', 'lir', 'demais', 'vsf']",0,0,0,0,0,0
ficando aql pretinho quadrilha gracinha pitel nurrr,"['ficar', 'aql', 'pretinho', 'quadrilha', 'gracinho', 'pitel', 'nurrr']",0,0,0,1,0,0
feliz finde,"['feliz', 'finde']",0,0,0,0,0,0
calor pra porra posso sair,"['Calor', 'pra', 'porra', 'poder', 'sair']",0,0,0,0,0,0
desisti dessa torcida fluminense parece umas crianças mimadas tomar pra,"['desisti', 'de esse', 'torcida', 'fluminense', 'parecer', 'um', 'criança', 'mimar', 'tomar', 'pra']",0,1,1,0,0,0
parece,['parecer'],0,0,0,0,0,0
mês dia logo ali,"['mês', 'dia', 'logo', 'ali']",0,0,0,0,0,0
absurdo deusa dessa,"['absurdo', 'deusa', 'de esse']",0,0,0,0,0,0
donald glover homão desse,"['donald', 'glover', 'homão', 'de esse']",0,0,0,0,0,0
fico puta rosamaria promessa oposta levada ponta agora correndo atr谩s preju铆zo voltando posi莽茫o inicial,"['fico', 'puta', 'rosamario', 'promessa', 'oposto', 'levar', 'ponto', 'agora', 'correr', 'atr谩sr', 'preju铆zo', 'voltar', 'posi莽茫o', 'inicial']",0,0,0,0,0,0
nascido itabira cidade onde nasceu ainda opera barragens volta toda cidade praticamente pois cidade crescendo redor empresa posso dizer antes privatização podia dar lucro digamos ínfimo perto privatizada via descaso falta contato contribuição comunidade vemos hoje dia mãe empresa hoje preocupa lucro foda povo população sai barato matar outros mandar freiar produção porque tecnologia aprimorar contenções existe velocidade exploração acidente crime assim ocorrido mariana vai acabar indenizacoes medíocres panos quentes porque dinheiro brasil lei lado pobre brasil fode,"['nascer', 'itabirar', 'cidade', 'onde', 'nascer', 'ainda', 'operar', 'barragem', 'voltar', 'todo', 'cidade', 'praticamente', 'pois', 'cidade', 'crescer', 'redor', 'empresa', 'poder', 'dizer', 'antes', 'privatização', 'poder', 'dar', 'lucro', 'dizer', 'ínfimo', 'perto', 'privatizar', 'via', 'descaso', 'falta', 'contato', 'contribuição', 'comunidade', 'ver', 'hoje', 'dia', 'mãe', 'empresa', 'hoje', 'preocupar', 'lucro', 'foda', 'povo', 'população', 'sair', 'barato', 'matar', 'outro', 'mandar', 'freiar', 'produção', 'porque', 'tecnologia', 'aprimorar', 'contenção', 'existir', 'velocidade', 'exploraçãor', 'acidente', 'crime', 'assim', 'ocorrer', 'mariana', 'ir', 'acabar', 'indenizacoes', 'medíocr', 'pano', 'quente', 'porque', 'dinheiro', 'Brasil', 'lei', 'lar', 'pobre', 'Brasil', 'foder']",0,1,1,0,0,0
primeira edição focada brasileiras convocadas copa mundo sucesso perfis criados editados quase milhões visualizações ideia dessa segunda edição focar atletas campeãs brasileiras vamos,"['primeiro', 'edição', 'focar', 'brasileiro', 'convocar', 'Copa', 'mundo', 'sucesso', 'perfis', 'criado', 'editado', 'quase', 'milhão', 'visualização', 'ideiar', 'de esse', 'segundo', 'edição', 'focar', 'atleta', 'campeã', 'brasileiro', 'ir']",0,0,0,0,0,0
tatum dando role lista pqp,"['tatumr', 'dar', 'role', 'Lista', 'pqp']",0,1,0,0,0,0
retardado mental achar cara vai jogar dia provavelmente minutos forçar cara jogar novo dia sendo final dois jogos pode jogar normalmente sábado arriscar sendo dias estreia libertadores burrice,"['retardar', 'mental', 'achar', 'cara', 'ir', 'jogar', 'dia', 'provavelmente', 'minuto', 'forçar', 'cara', 'jogar', 'novo', 'dia', 'ser', 'final', 'dois', 'jogo', 'poder', 'jogar', 'normalmente', 'sábado', 'arriscar', 'ser', 'dia', 'estrear', 'libertador', 'burrice']",0,0,1,0,0,0
